97.4026 27.8825
0 0 0
Path found of size: 2
Running started with x as: 92.1037 and y as: 27.4526 having size132
92.1037 27.4526
92.0335 26.8383
91.2175 26.8086
92.1037 27.4526
0 0 0
Path found of size: 2
Running started with x as: 92.0335 and y as: 26.8383 having size132
92.0335 26.8383
91.2175 26.8086
90.3733 26.8757
92.0335 26.8383
0 0 0
Path found of size: 2
Running started with x as: 91.2175 and y as: 26.8086 having size132
91.2175 26.8086
90.3733 26.8757
89.7445 26.7194
91.2175 26.8086
1 1 1
Current Coordinate Pushed in Path:89.7445 26.7194
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Path found of size: 3
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 65
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 64
Value of Coordinates being checked:92.1037 27.4526
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 63
Value of Coordinates being checked:92.5031 27.8969
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 62
Value of Coordinates being checked:96.2488 28.411
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 61
Value of Coordinates being checked:97.052 27.6991
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 60
Value of Coordinates being checked:96.4194 27.2646
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 59
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 58
Value of Coordinates being checked:94.6032 25.1625
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 57
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 56
Value of Coordinates being checked:93.0603 22.7031
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 55
Value of Coordinates being checked:92.146 23.6275
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 54
Value of Coordinates being checked:91.8699 23.6243
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 53
Value of Coordinates being checked:91.9151 24.1304
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 52
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 51
Value of Coordinates being checked:91.7996 25.1474
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 50
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 49
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 48
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 47
Value of Coordinates being checked:88.3064 24.8661
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 46
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 45
Value of Coordinates being checked:88.5298 23.6311
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 44
Value of Coordinates being checked:88.2085 21.7032
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 43
Value of Coordinates being checked:86.9757 21.4956
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 42
Value of Coordinates being checked:85.0603 19.4786
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 41
Value of Coordinates being checked:82.1928 17.0166
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 40
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 39
Value of Coordinates being checked:80.0251 15.1364
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 38
Value of Coordinates being checked:79.8625 12.0562
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 37
Value of Coordinates being checked:79.3405 10.3089
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 36
Value of Coordinates being checked:78.8853 9.54614
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 35
Value of Coordinates being checked:78.2779 8.93305
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 34
Value of Coordinates being checked:76.1301 10.2996
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 33
Value of Coordinates being checked:75.7465 11.3083
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 32
Value of Coordinates being checked:74.6167 13.9926
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 31
Value of Coordinates being checked:74.4439 14.6172
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 30
Value of Coordinates being checked:73.1199 17.9286
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 29
Value of Coordinates being checked:72.8245 20.4195
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 28
Value of Coordinates being checked:72.6305 21.356
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 27
Value of Coordinates being checked:69.6449 22.4508
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 26
Value of Coordinates being checked:69.3496 22.8432
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 25
Value of Coordinates being checked:71.0432 24.3565
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 24
Value of Coordinates being checked:70.8447 25.2151
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 23
Value of Coordinates being checked:70.1689 26.4919
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 22
Value of Coordinates being checked:71.7777 27.9132
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 21
Value of Coordinates being checked:72.8238 28.9616
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 20
Value of Coordinates being checked:74.4214 30.9798
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 19
Value of Coordinates being checked:75.2586 32.2711
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 18
Value of Coordinates being checked:75.7571 34.5049
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 17
Value of Coordinates being checked:76.8717 34.6535
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 16
Value of Coordinates being checked:78.8111 33.5062
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 15
Value of Coordinates being checked:78.4584 32.6182
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:78.7389 31.5159
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:79.7214 30.8827
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:80.4767 29.7299
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:88.1748 26.8104
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:88.8142 27.2993
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.8356 27.099
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:89.7445 26.7194
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:91.2175 26.8086
Value of min and max x-coordinates are:89.7445 91.2175
Value of min and max y-cooridinates are:26.7194 26.8757
Popped inside loop 3
Size outside: 0 3 Cur: -1
Running started with x as: 88.8356 and y as: 27.099 having size131
88.8356 27.099
88.8142 27.2993
88.7303 28.0869
88.8356 27.099
0 0 0
Path found of size: 2
Running started with x as: 88.8142 and y as: 27.2993 having size131
88.8142 27.2993
88.7303 28.0869
88.1204 27.8765
88.8142 27.2993
1 1 1
Current Coordinate Pushed in Path:88.1204 27.8765
Value of min and max x-coordinates are:88.1204 88.8142
Value of min and max y-cooridinates are:27.2993 28.0869
Current Coordinate Pushed in Path:88.0431 27.4458
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:27.2993 28.0869
Current Coordinate Pushed in Path:88.1748 26.8104
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Path found of size: 5
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 64
Value of Coordinates being checked:88.8356 27.099
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Popped inside loop 2
Loop 2
Size: 63
Value of Coordinates being checked:89.7445 26.7194
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Popped inside loop 2
Loop 2
Size: 62
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Popped inside loop 2
Loop 2
Size: 61
Value of Coordinates being checked:92.1037 27.4526
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Popped inside loop 2
Loop 2
Size: 60
Value of Coordinates being checked:92.5031 27.8969
Value of min and max x-coordinates are:88.0431 88.8142
Value of min and max y-cooridinates are:26.8104 28.0869
Popped inside loop 2
Loop 2
Size: 59
Value of Coordinates being checked:96.2488 28.411
Value of min and max x-coordinates are:88.0431 88.8142
